anio,mes,departamento,municipio,indicador,atractivo,categoria,colegio,prestador,registro_nacional_de_turismo,direccion,pais_origen,valor
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,129.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,El Salvador,7.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,España,39.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,70.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,22.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Italia,29.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,México,43.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Noruega,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Panamá,5.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Paraguay,2.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,7.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Perú,26.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,4.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,República Checa,10.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Suiza,3.0
2019,8,HUILA,,Visitantes No Residentes por origen,,,,,,,Uruguay,2.0
2019,8,HUILA,,Visitantes No Residentes total por departamento,,,,,,,,513.0
2019,8,HUILA,Acevedo,Visitantes por atractivo,Parque Nacional Natural Cueva de los Guacharos,,,,,,,0.0
2019,8,PUTUMAYO,MOCOA,Visitantes extranjeros no residentes,,,,,,,,45
2019,8,PUTUMAYO,PUERTO CAICEDO,Visitantes extranjeros no residentes,,,,,,,,3
2019,8,PUTUMAYO,SIBUNDOY,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Argentina,5.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Bolivia,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Canadá,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Chile,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Dominica,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Ecuador,82.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Eslovaquia,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,España,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,4.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Francia,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Guatemala,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Irlanda,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Italia,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,México,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Panamá,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Países Bajos,3.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Perú,161.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,República Dominicana,1.0
2019,8,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Turquía,2.0
2019,8,PUTUMAYO,,Visitantes No Residentes total por departamento,,,,,,,,290.0
2019,8,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,AMBALEMA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,AMBALEMA,llegadas pasajeros Nacionales,,,,,,,,17
2019,8,TOLIMA,ARMERO,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,12
2019,8,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,5
2019,8,TOLIMA,FLANDES,Visitantes extranjeros no residentes,,,,,,,,6
2019,8,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,58
2019,8,TOLIMA,FRESNO,Visitantes extranjeros no residentes,,,,,,,,2
2019,8,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,6
2019,8,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,48
2019,8,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,207
2019,8,TOLIMA,MURILLO,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,NATAGAIMA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,NATAGAIMA,llegadas pasajeros Nacionales,,,,,,,,21
2019,8,TOLIMA,ORTEGA,Visitantes extranjeros no residentes,,,,,,,,1
2019,8,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,3
2019,8,TOLIMA,SALDAÑA,Visitantes extranjeros no residentes,,,,,,,,4
2019,8,TOLIMA,SALDAÑA,llegadas pasajeros Nacionales,,,,,,,,13
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,14.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Antillas Neerlandesas,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,69.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,5.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,29.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,15.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,24.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,4.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,6.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,28.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,El Salvador,6.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Eslovaquia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,52.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,158.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estonia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Finlandia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,22.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,5.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,India,2.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Irlanda,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Israel,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,16.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,36.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Noruega,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,4.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,9.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,7.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,99.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Polonia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Puerto Rico,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,15.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,8.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rumania,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,7.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Serbia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Trinidad y Tobago,3.0
2019,8,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,1.0
2019,8,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,674.0
2019,8,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,3634.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Argentina,2.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,1.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Canadá,1.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Cuba,3.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,7.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,El Salvador,2.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,3.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,2.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,5.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,1.0
2019,9,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,9,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,32.0
2019,9,HUILA,ACEVEDO,Visitantes a Parques Nacionales Naturales,,,,,,,,0
2019,9,HUILA,ACEVEDO,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,HUILA,GIGANTE,Visitantes extranjeros no residentes,,,,,,,,4
2019,9,HUILA,LA PLATA,Visitantes extranjeros no residentes,,,,,,,,8
2019,9,HUILA,NEIVA,Llegadas internacionales,,,,,,,,70
2019,9,HUILA,NEIVA,Salidas internacionales,,,,,,,,22
2019,9,HUILA,NEIVA,Visitantes extranjeros no residentes,,,,,,,,182
2019,9,HUILA,NEIVA,llegadas pasajeros Nacionales,,,,,,,,13844
2019,9,HUILA,PALERMO,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,HUILA,PITALITO,Visitantes extranjeros no residentes,,,,,,,,42
2019,9,HUILA,PITALITO,llegadas pasajeros Nacionales,,,,,,,,1369
2019,9,HUILA,TESALIA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,HUILA,VILLAVIEJA,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Alemania,11.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Arabia Saudita,2.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Argelia,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Argentina,12.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Aruba,2.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Australia,3.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Bolivia,2.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Brasil,14.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Canadá,5.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Chile,10.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,China,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,6.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Cuba,5.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,63.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Egipto,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,España,10.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,35.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,7.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Hungría,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Italia,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,México,28.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Nueva Zelanda,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Panamá,11.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,8.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Perú,16.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,6.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,2.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Suiza,4.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Tailandia,1.0
2019,9,HUILA,,Visitantes No Residentes por origen,,,,,,,Uruguay,4.0
2019,9,HUILA,,Visitantes No Residentes total por departamento,,,,,,,,278.0
2019,9,HUILA,Acevedo,Visitantes por atractivo,Parque Nacional Natural Cueva de los Guacharos,,,,,,,0.0
2019,9,PUTUMAYO,MOCOA,Visitantes extranjeros no residentes,,,,,,,,38
2019,9,PUTUMAYO,PUERTO CAICEDO,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,PUTUMAYO,SAN MIGUEL,Visitantes extranjeros no residentes,,,,,,,,4
2019,9,PUTUMAYO,SIBUNDOY,Visitantes extranjeros no residentes,,,,,,,,5
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Alemania,2.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Argentina,4.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Bolivia,2.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Costa Rica,2.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Cuba,3.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Ecuador,69.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,El Salvador,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,España,4.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,6.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Francia,3.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Italia,5.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Kazajistán,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Organismos internacionales,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Países Bajos,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Perú,141.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Reino Unido,2.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,República Dominicana,2.0
2019,9,PUTUMAYO,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,9,PUTUMAYO,,Visitantes No Residentes total por departamento,,,,,,,,252.0
2019,9,TOLIMA,ALPUJARRA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,AMBALEMA,llegadas pasajeros Nacionales,,,,,,,,3
2019,9,TOLIMA,CAJAMARCA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,CHAPARRAL,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,TOLIMA,CHAPARRAL,llegadas pasajeros Nacionales,,,,,,,,8
2019,9,TOLIMA,ESPINAL,Visitantes extranjeros no residentes,,,,,,,,13
2019,9,TOLIMA,FLANDES,llegadas pasajeros Nacionales,,,,,,,,37
2019,9,TOLIMA,FRESNO,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,GUAMO,Visitantes extranjeros no residentes,,,,,,,,2
2019,9,TOLIMA,HONDA,Visitantes extranjeros no residentes,,,,,,,,5
2019,9,TOLIMA,MARIQUITA,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,MARIQUITA,llegadas pasajeros Nacionales,,,,,,,,28
2019,9,TOLIMA,MELGAR,Visitantes extranjeros no residentes,,,,,,,,63
2019,9,TOLIMA,MELGAR,llegadas pasajeros Nacionales,,,,,,,,46
2019,9,TOLIMA,NATAGAIMA,Visitantes extranjeros no residentes,,,,,,,,3
2019,9,TOLIMA,NATAGAIMA,llegadas pasajeros Nacionales,,,,,,,,21
2019,9,TOLIMA,PLANADAS,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,PRADO,Visitantes extranjeros no residentes,,,,,,,,1
2019,9,TOLIMA,SALDAÑA,llegadas pasajeros Nacionales,,,,,,,,13
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Alemania,6.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Argentina,16.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Aruba,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Austria,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Azerbaiyán,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bolivia,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Brasil,21.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Bélgica,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Canadá,5.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Chile,28.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Corea del Sur,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,23.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Cuba,5.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Curazao,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ecuador,21.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Egipto,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,España,32.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,105.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Francia,8.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Guatemala,4.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Honduras,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,India,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Indonesia,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Israel,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Italia,7.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Japón,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Kenia,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Líbano,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,México,80.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Nicaragua,4.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Noruega,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Organismos internacionales,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Panamá,14.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Paraguay,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Países Bajos,6.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Perú,19.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Portugal,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Reino Unido,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Checa,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,República Dominicana,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Rusia,3.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Suiza,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Túnez,1.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Ucrania,2.0
2019,9,TOLIMA,,Visitantes No Residentes por origen,,,,,,,Uruguay,4.0
2019,9,TOLIMA,,Visitantes No Residentes total por departamento,,,,,,,,452.0
2019,9,TOLIMA,Ibagué,Visitantes por atractivo,Parque Nacional Natural Nevados,,,,,,,2639.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Alemania,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Australia,2.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Bolivia,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Brasil,3.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chile,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Chipre,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,8.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Ecuador,16.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,España,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,7.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,México,1.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Panamá,3.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Perú,2.0
2019,10,CAQUETA,,Visitantes No Residentes por origen,,,,,,,Suecia,1.0
2019,10,CAQUETA,,Visitantes No Residentes total por departamento,,,,,,,,48.0
2019,10,HUILA,ACEVEDO,Visitantes a Parques Nacionales Naturales,,,,,,,,0
2019,10,HUILA,ACEVEDO,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,HUILA,ALGECIRAS,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,HUILA,GIGANTE,Visitantes extranjeros no residentes,,,,,,,,2
2019,10,HUILA,GUADALUPE,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,HUILA,LA ARGENTINA,Visitantes extranjeros no residentes,,,,,,,,6
2019,10,HUILA,LA PLATA,Visitantes extranjeros no residentes,,,,,,,,14
2019,10,HUILA,NEIVA,Llegadas internacionales,,,,,,,,0
2019,10,HUILA,NEIVA,Salidas internacionales,,,,,,,,
2019,10,HUILA,NEIVA,Visitantes extranjeros no residentes,,,,,,,,225
2019,10,HUILA,NEIVA,llegadas pasajeros Nacionales,,,,,,,,12307
2019,10,HUILA,PITALITO,Visitantes extranjeros no residentes,,,,,,,,56
2019,10,HUILA,PITALITO,llegadas pasajeros Nacionales,,,,,,,,1380
2019,10,HUILA,RIVERA,Visitantes extranjeros no residentes,,,,,,,,4
2019,10,HUILA,SUAZA,Visitantes extranjeros no residentes,,,,,,,,1
2019,10,HUILA,TESALIA,Visitantes extranjeros no residentes,,,,,,,,2
2019,10,HUILA,VILLAVIEJA,Visitantes extranjeros no residentes,,,,,,,,6
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Alemania,11.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Argentina,15.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Australia,1.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Brasil,13.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Bélgica,1.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Canadá,12.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Chile,16.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,China,3.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Costa Rica,8.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Cuba,3.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Ecuador,43.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,El Salvador,2.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,España,17.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Estados Unidos,40.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Filipinas,1.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Francia,15.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Grecia,1.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Guatemala,1.0
2019,10,HUILA,,Visitantes No Residentes por origen,,,,,,,Honduras,2.0
